"Item_Identifier","Item_Outlet_Sales"
"FDA02",2528.07062103068
"FDM56",1854.61402594098
"FDE57",2450.89616036649
"FDM32",1379.19805283555
"NCQ30",3358.24249116494
"FDQ27",3160.17462798722
"FDT60",3430.84273676486
"FDU43",3934.27796568515
"NCO55",1827.41589895446
"FDG02",2968.66442917898
"FDJ28",3075.17467165955
"FDP40",1721.92926905715
"FDJ38",3003.51434710382
"NCC54",3883.71024533829
"NCZ41",1950.6359506968
"FDK38",481.445295007894
"FDU52",2514.86907948919
"FDC40",1315.54272206642
"NCR30",1294.84087867325
"NCN18",1852.95675660197
"FDB50",1427.14158500916
"FDG04",3038.04695786576
"FDR26",2974.44250884443
"NCT17",2707.47486076673
"FDX35",5051.82761233308
"FDS12",1996.87248800489
"NCZ29",3421.33525173903
"FDB38",706.612370316361
"FDP12",741.008574794326
"FDP22",887.375189130828
"FDS26",3830.15684917745
"FDR52",3094.22129021444
"DRJ13",2571.81128481016
"FDU48",3507.56148874249
"FDE29",1113.54539822362
"NCT29",2011.26368124494
"DRK37",2676.46570833816
"FDK55",1438.25970656128
"FDR07",1540.43511449304
"FDO21",5054.48403786012
"FDK46",4200.32807295006
"FDB12",1645.6764956579
"FDT31",4467.00921110415
"FDJ33",1935.6105059609
"FDC26",3196.25259809445
"NCQ02",2918.41564829418
"FDP08",1179.47948651819
"FDB11",5018.0556193375
"FDV55",2398.53225185535
"FDW20",2029.48422729477
"NCJ18",-37.3310969958878
"FDC41",965.532599033693
"FDE14",3130.16629377307
"FDG35",2862.59734170809
"FDF45",1132.76801780102
"FDS19",2789.34183067107
"FDS58",701.319977046353
"FDA26",3634.66442638712
"FDM32",1531.29702336998
"FDL45",2004.48258684116
"FDZ55",2659.13404314836
"FDY37",2428.08577147116
"FDO46",3083.28564217212
"FDQ60",1914.30869932547
"FDA19",1791.36331850321
"FDL15",2490.53120815377
"FDM10",3084.58817644871
"NCL05",794.469438546901
"DRK49",-1204.13196642191
"NCE18",5398.79060953935
"FDG40",724.91084346451
"DRI59",3428.16072109575
"FDK28",4152.83205092594
"NCD06",-1152.04455423741
"FDO11",2099.756043467
"FDK27",1927.50570074437
"FDT43",2303.5842808711
"FDD38",1412.99432040998
"FDA16",3562.96038998846
"FDL14",3967.37832376229
"NCM17",823.816383073584
"FDD20",1921.34438552557
"FDA40",1400.56212209728
"FDL43",1242.14351620718
"FDV15",1583.37685647688
"FDE52",1521.98776047545
"NCL17",368.959666613561
"NCJ31",3651.31812376569
"FDR60",1215.15324718234
"NCA18",1968.12501510951
"FDS21",2495.23999079566
"FDW09",1485.62751261685
"FDL26",2615.43524463288
"FDS47",1171.35196111856
"FDC39",3258.04555791348
"FDT51",1988.97842243792
"FDK40",4279.84360588077
"NCG19",3601.17544750339
"FDZ07",1049.96784433365
"FDF08",2953.79674132171
"FDO04",937.164033927439
"FDK41",1079.48589098268
"FDP15",4133.95694847032
"NCD43",1390.51469697909
"NCP18",2417.50399525423
"FDZ51",1571.84303046688
"DRH13",1867.33559822734
"FDF38",683.690462348627
"NCI43",717.214753529307
"FDM38",2365.87322281192
"FDS03",1080.81846299961
"DRJ47",2820.68686344771
"FDT50",-318.633949415068
"FDV02",2767.89120156221
"NCG18",1755.07123891064
"FDW52",2684.92301406415
"FDS40",793.550285597957
"FDN31",3157.44255949902
"FDA37",1920.43147143643
"FDA15",3961.05835340927
"FDL39",2940.95248672369
"FDJ53",1869.43593677103
"FDX22",3396.14254429557
"NCZ42",3688.56115949735
"FDD56",4311.09015645962
"FDD40",3228.56950039157
"FDS50",3531.99126871762
"NCN14",2925.05742491299
"FDT15",3013.51461890068
"NCS18",3166.16822630295
"NCO26",-128.436666633357
"FDF58",729.041660721017
"NCB19",1402.44663639264
"FDH26",2417.24067976478
"DRB24",3897.7079190235
"FDA49",1116.2276334576
"FDB32",1478.27124908015
"FDI36",3271.59682941931
"NCA17",451.353690400483
"FDH22",1981.45379442344
"NCM26",2155.92621420219
"FDT15",4433.54212012185
"FDB16",1159.87194202127
"NCP54",3392.1266145906
"FDJ36",1704.7211235835
"FDO28",1808.94082171286
"FDU09",959.840773777095
"FDF29",2190.89492477777
"FDY08",2339.93015999178
"DRJ59",378.917342842004
"FDT23",2808.38894216653
"FDU15",456.939073882137
"FDT47",1628.64789830984
"FDI53",737.238302912511
"FDR59",3912.29625029426
"FDD53",843.863553245985
"FDY51",3595.52827216005
"FDT04",746.476774546005
"FDU51",2953.53631774777
"FDG14",2627.03921424553
"NCU06",3550.76771575921
"DRG25",2954.92080115131
"DRH49",1487.7737401282
"FDN15",2411.82012873548
"FDL43",1013.39535306139
"NCT18",2985.4159178449
"NCB31",4086.28621672599
"FDK57",2034.84246845624
"FDY04",747.848265921654
"NCP54",1914.67679138366
"FDF41",3874.64270286195
"FDM01",1622.17390063341
"FDW03",1644.73861349568
"FDF28",1924.24914457106
"FDY37",2441.79841657814
"FDQ03",3902.1606682858
"FDP51",3410.99212357807
"FDJ40",1921.67683866716
"FDC32",1607.48158632032
"DRI49",2754.35487450897
"NCW54",980.513129397322
"FDF09",788.58477165834
"FDP45",3719.35249058778
"DRJ23",2682.43850098069
"FDS59",1937.83966003654
"FDY08",2285.35878049909
"FDX16",2471.39353160209
"FDY16",2693.28926287829
"FDK32",2657.89275094423
"FDQ22",713.456753814606
"NCC31",2210.98073460951
"FDG58",2606.01409427268
"DRF48",2997.59908438516
"DRH36",1302.89317764139
"NCR30",1352.1589395785
"FDB03",1939.29327016489
"FDZ28",3475.91765091197
"FDR35",3281.08855328713
"DRD15",5124.87299453605
"FDJ33",95.5812167589933
"FDA56",22.2620898903446
"FDP56",825.061682814747
"NCT30",787.56264857506
"FDK15",1729.31698622042
"FDH44",2144.12841844883
"FDV01",2540.41433490291
"DRG03",2555.38921293797
"FDG50",2911.88305546276
"FDR16",1484.7487461873
"FDZ60",1696.29014008305
"DRG03",2411.10872232539
"FDS56",3914.05357995432
"FDU33",724.618223881889
"DRD27",1733.93669516532
"FDW22",3571.54276231906
"DRA24",2563.4105137089
"FDF38",832.978994486608
"FDX48",2550.57428379597
"FDS58",2349.56597194019
"FDC32",1503.18104209919
"NCQ29",4026.38019069562
"DRK39",1091.39613368824
"NCS38",1894.65674134919
"DRO47",1795.49693272822
"DRG27",2173.24872829391
"FDC57",4537.74668923086
"FDS55",2365.59285077474
"NCJ06",1596.04367991898
"FDO01",194.697822225042
"NCM55",2864.41783280121
"FDC52",2615.957299313
"FDQ15",1269.48930184019
"NCT30",2229.98780840164
"NCR42",2037.14568426802
"FDD28",1093.89583666099
"FDQ34",1757.3055276757
"FDZ12",3748.4261023825
"DRE13",-518.239837668501
"NCN07",172.915293932526
"FDM28",3028.78389849117
"FDI10",2875.82299942427
"FDQ25",2799.28108941476
"FDA38",1886.16153741517
"DRI13",3514.99996135142
"FDY20",2973.23586024735
"NCZ53",3109.94835643536
"NCM31",2304.37446950858
"DRB01",3079.23892790177
"DRF37",4101.2042648878
"NCF42",2878.08589099532
"FDF16",2108.55206449923
"FDB41",850.182893802779
"FDR34",3666.34457323038
"FDR15",2286.9531509953
"NCV42",-147.673057032472
"FDW51",3529.94897938379
"FDU36",1658.14721258064
"FDX60",1426.68545156163
"FDY03",1992.69724290212
"FDW55",3911.19100348412
"FDT01",1463.31979566159
"FDG58",2553.19625337204
"FDK21",4034.40607925577
"NCS41",988.418690564962
"FDS10",2819.37666828093
"NCT53",2592.98160997416
"FDJ28",2769.13376763859
"FDX44",1379.99946683933
"FDT20",426.030231527708
"FDO44",1873.64307264365
"NCX17",3755.74632792417
"FDY01",1983.86181235335
"FDJ12",4812.23549552091
"DRK35",363.850374803798
"FDD47",797.605582181277
"NCM53",1814.82294019112
"FDO45",1501.78038472311
"NCM42",-200.422482629166
"FDE04",2900.48059574121
"NCI30",5322.41343161991
"FDZ19",2810.15534928586
"FDW57",2885.88636085295
"FDA25",1708.85708577597
"FDT22",952.74727001378
"FDP51",1974.53261152448
"FDD48",3308.43052801176
"FDY39",3083.41955732549
"FDO48",1642.60143221883
"FDD23",4446.1272532975
"DRN35",2091.83417233897
"FDT01",3555.1854938252
"FDC20",-989.657516537158
"DRJ35",1138.9437419435
"FDB32",1518.59186811073
"FDL24",2817.10043784378
"NCV42",1906.64150087425
"FDZ46",1735.01784078976
"FDC15",2518.4209906763
"FDD08",-1207.51831999405
"FDY50",1524.56598979051
"FDD36",1935.05741291778
"FDG57",2279.55694442918
"FDL21",476.356112003603
"FDN16",3134.61826907889
"FDJ09",2219.41750439571
"FDS01",958.170803151152
"FDV33",4245.29482224073
"DRE12",1864.94270191001
"FDR07",1587.2357051539
"FDP48",1046.20590944795
"NCB55",1044.39229188562
"FDQ08",1059.40482786506
"FDR34",3833.98585921256
"FDO33",1784.49365218714
"FDP13",638.898167461766
"FDX12",3970.22800649623
"NCT06",2738.57810152395
"FDR16",1494.50680868732
"FDE36",2656.75421673038
"FDZ36",3059.46529910938
"FDV13",1405.37865698967
"NCZ17",771.897237815811
"FDU56",2869.96139170264
"FDM09",2911.2073326239
"FDV02",2861.87778452471
"FDS34",1546.12790605576
"FDA11",1636.96637264627
"FDP09",3447.06717244783
"FDB29",3312.39681667246
"FDT19",2891.13831057943
"DRH15",850.389202450096
"FDY38",3741.19535592095
"FDF14",3891.70458848931
"FDN48",-406.281904612323
"FDQ12",3682.92937203964
"NCJ43",2663.18456461179
"FDE17",574.643646363744
"FDB05",4028.63396907774
"FDH10",2978.94846634114
"NCR06",804.88353115431
"FDU32",1672.83640476933
"FDD56",2917.8974295906
"FDO36",2600.55454436873
"FDH16",-426.739005830354
"FDX10",385.190936485396
"FDZ37",1583.50353905385
"FDU31",1595.91886601585
"DRC49",2368.58227071248
"FDL15",2396.4481080023
"FDN32",1084.97655292436
"DRH59",2671.52552959972
"NCU29",2451.98850582085
"FDR37",1083.0182704621
"FDS14",2250.95246823999
"FDU02",5051.5394230552
"FDJ08",3217.79661377393
"NCZ06",3892.11041811408
"FDO31",1486.04808685499
"FDH31",1420.0374565591
"FDS58",2711.59372393246
"NCA53",2263.14192143782
"FDF50",3092.95393811495
"NCW42",3588.95867814169
"NCQ17",2410.29612152551
"FDK51",3895.15085102732
"NCW41",589.473445665652
"NCR29",983.697249789184
"FDB08",648.969510290963
"FDA40",2884.50001460095
"FDL14",2297.14685925857
"FDB47",3280.20492820707
"FDO03",3813.75346746775
"DRK13",1206.1759584626
"FDX13",1989.74681355742
"FDF52",2914.29116341907
"FDT11",3067.46586714725
"FDB08",2597.95187008132
"FDQ28",2267.14986991312
"FDD29",3925.03302307958
"NCQ29",5545.38291412334
"NCO02",1056.39210580746
"FDR56",1236.08209078725
"NCM54",2055.42312479262
"FDP51",2057.13784406266
"FDT38",1419.89795963916
"FDZ20",3735.26730978918
"FDJ53",1947.49252960147
"FDX13",4018.62349328131
"FDP58",3617.70045810269
"NCK31",-1049.84672614569
"FDA35",1721.981899099
"FDV37",2920.24522085191
"NCO07",4816.80256062179
"FDA20",2911.6741006605
"FDZ59",2855.72203445599
"NCY17",811.201130365066
"FDQ28",2651.11403726621
"FDV35",2577.82662293104
"FDQ36",691.088171771887
"FDD34",2338.15800271428
"FDK51",4117.63345558098
"FDV31",2955.18641733981
"FDR04",1692.4473826391
"FDR14",1007.09395122511
"DRC36",897.43358258843
"FDE39",30.6397013148351
"FDP57",1764.01413897146
"FDE57",2303.46232677086
"NCN18",1745.47199609912
"NCQ05",2130.68855570061
"FDW47",2068.28980768166
"FDV46",2374.92523876352
"NCP29",914.29894652106
"FDE09",1511.59515466506
"NCU06",5051.30522424276
"FDT19",877.108910209219
"DRF15",2546.51523537644
"DRI51",2749.27329625903
"NCX54",1685.02413130057
"DRE01",3805.45623714248
"NCB07",3002.32455437726
"FDU50",1993.5852044818
"FDG40",769.747358122076
"FDW10",2504.35698385202
"FDX51",3178.85215263604
"NCP17",916.02469484578
"FDP21",3167.84329268504
"FDL04",1597.14754551703
"FDV23",1993.58169638313
"FDF24",1381.03935592982
"FDH56",3322.59839817407
"FDB51",1104.87812297411
"FDI58",3019.53772185747
"FDR20",860.402679503389
"FDC51",1744.6168826907
"FDB16",2874.34970686421
"FDE40",1123.08979106064
"NCM17",869.961360828628
"FDU56",3110.16851066266
"FDS32",435.054402768602
"FDX02",3657.85286759371
"FDT39",3953.73046424254
"FDE35",1070.4014634046
"NCI42",1412.1782730909
"DRL23",1677.13929314764
"FDA10",1904.55926990621
"FDA11",1574.93182502242
"NCM06",2453.83137992818
"NCT05",4189.90476824467
"NCQ02",1044.85927459282
"NCY06",2126.89399172708
"FDY56",3749.81614131467
"FDL02",1837.48718714866
"NCI06",2973.8966009581
"FDQ14",2362.93064300981
"FDQ12",3718.69832010358
"FDP36",855.374824546332
"FDK21",5403.30762929925
"FDO40",2315.42089226155
"NCK54",-36.7608405525595
"FDY09",2550.19199182153
"NCW30",4156.02891457344
"NCC55",2081.87336238669
"FDE58",1580.02427073037
"FDR39",2962.81822365549
"FDU28",3097.41491631986
"FDH08",3718.43549503791
"FDG35",2762.19378497986
"FDG22",758.114903817922
"FDC34",2679.16992901434
"FDP15",3752.2137429119
"FDK34",1866.48278899182
"FDU45",2029.99834988895
"FDQ04",2134.68282917525
"FDX22",3077.87331704967
"FDB45",1768.25124691947
"NCH43",4857.75948481877
"DRE60",3510.58938445648
"FDD17",5173.67282084027
"NCM54",2091.54833217816
"NCH55",2028.3859325261
"NCT06",2726.54060216414
"FDA48",4947.08673353187
"FDY58",5061.98715847544
"FDO25",3246.0403146947
"FDN50",1509.07777150617
"FDH35",2775.62252828195
"FDK09",3517.90152164992
"FDO16",1367.65843535189
"FDW11",978.963183366625
"FDU47",3768.54446677421
"NCQ42",84.2420832346974
"FDK55",2910.80973210905
"FDN08",1991.75203495142
"FDT57",3689.90082663537
"FDJ12",3055.58315702306
"DRL59",950.402884155977
"NCN53",600.624931135791
"FDO51",-1112.38974867919
"FDK56",3103.20833287036
"FDY12",1041.21734721681
"FDU15",856.882776108114
"FDQ19",3883.41895427755
"DRF15",2403.75748177472
"DRE25",-431.299904795822
"FDK57",1614.85612380982
"FDD33",1743.26999157804
"FDR34",5106.30940405492
"FDU04",1862.40520657953
"FDE35",-885.261879316641
"NCD31",2743.7570779289
"FDJ56",1748.40096741043
"NCU53",2589.56515628461
"FDD39",3557.65875252528
"NCU17",-298.229830507446
"FDJ20",1983.9463004257
"NCW41",2224.96399066061
"FDL52",855.727390282069
"FDS39",2437.81740544751
"DRJ47",2687.20348690205
"FDP13",-1196.51013175112
"DRK39",-574.521722443692
"FDF28",126.598444728013
"FDB09",1933.37389648639
"FDM51",1676.26694973826
"DRM49",487.90827852712
"DRF23",2771.39881400769
"DRH01",2873.57691042654
"FDH12",3163.19575065172
"FDA28",118.24016580669
"FDW37",1166.60786657296
"FDF02",1655.33895284019
"DRL37",723.15929182121
"NCF43",2265.09320541771
"FDH08",1704.06788429215
"FDR34",1770.7266850817
"NCK19",3167.1229501016
"NCD55",443.865852229752
"FDT27",3844.74455939776
"FDQ57",2295.12271406004
"FDA47",2780.56493990543
"DRG15",2448.09461942035
"FDE05",2123.29406163692
"FDN46",1633.62602332348
"FDX27",2977.05394168289
"FDT51",1765.81660165277
"FDU33",816.851928604848
"FDJ16",2409.2401901208
"FDD20",70.7725692203002
"FDT36",703.613330155408
"DRF15",3895.44586837916
"FDN52",-461.773521888051
"FDC22",4502.5176277655
"FDX15",2500.80330766922
"FDT13",3018.63435506605
"FDU04",2032.43465655458
"FDU31",1589.58154526327
"FDW59",2873.15113259539
"NCO29",2631.84216786266
"FDL15",2606.22371975145
"FDI41",2474.83859500137
"FDQ48",1736.56746848543
"DRI39",934.694177441266
"FDI08",4032.67956681272
"FDC21",1915.47068174202
"FDF58",1161.71754324848
"FDS08",910.97561344048
"FDE47",1888.75779240966
"NCP18",542.145850250219
"NCR41",1571.64141609297
"FDA27",4083.45397484787
"FDA43",3245.83326281041
"FDA49",1327.79410427087
"NCE55",2529.72055667802
"DRM49",2224.86155780474
"FDF22",4825.03415758383
"FDQ15",1069.59105064937
"NCS54",2887.64559792424
"NCY05",661.21268975691
"FDR45",3786.90179052156
"FDK57",2018.62291253295
"FDF41",1978.43568209534
"FDV21",1968.18978713257
"FDD51",778.660082482506
"FDF33",1770.73009081133
"FDA38",3755.42291989105
"FDR56",3091.7620189082
"NCN41",2009.87625645161
"FDC60",2890.22926965271
"FDB47",3219.46695879776
"DRH01",2802.26025352323
"FDW08",1685.84462610155
"FDF38",2189.23092986879
"FDY32",2707.48310990131
"FDG34",1894.81584818342
"FDG47",2209.6496896848
"NCF18",3129.60634334042
"FDL39",1040.1892411953
"NCH55",2119.82004323626
"DRJ35",1071.77009621836
"FDS44",3956.74026088473
"DRE01",3491.61167541238
"FDY39",2993.83554231429
"FDY32",2312.22450228107
"FDR33",3221.18406741749
"NCP50",1405.98793007738
"FDZ47",1330.60563956986
"FDU57",2575.06429498186
"FDY44",3185.20312802617
"DRH59",941.105237851561
"FDB03",5273.75174955812
"FDY46",2897.72068539513
"FDM39",2758.61555428708
"FDY36",1402.07158224743
"NCM55",3054.37229903338
"FDJ50",-1033.40658582157
"DRL60",2445.17376373513
"NCJ54",3743.75564313543
"FDX59",742.996719225338
"FDI07",3254.68981876801
"DRF51",-1264.81657580382
"FDM14",1869.03353014277
"FDP21",2958.09581790753
"FDE40",1206.10520726721
"FDE05",2562.81810543678
"FDM13",3547.22339455886
"FDC34",3985.4003403827
"NCI55",1650.87216856922
"NCE43",2399.23748696739
"FDW58",1426.54778524717
"FDG60",3621.57232077337
"FDV31",2924.44289249977
"FDR47",3121.68321891522
"FDM60",-1146.414127849
"NCF06",3760.46726042051
"NCN26",3301.35712377857
"FDQ59",1556.63273733061
"FDF09",669.945929308362
"NCS06",4246.61421289018
"FDT44",1879.24032317779
"FDI19",3972.64249529224
"FDT22",1068.42874152667
"NCF54",4155.34501965801
"DRG25",2885.0389153217
"FDB59",3235.89370433563
"FDQ37",3188.64922876374
"FDP56",969.491184470876
"FDW44",2951.04200867689
"FDJ26",1519.50558384065
"FDU43",3517.18752534558
"FDW33",1606.04969976528
"NCX53",3735.31516668008
"FDN56",453.585411249495
"DRF15",2541.85299721395
"FDO33",1920.2854051143
"FDZ39",-200.174104057461
"NCJ19",961.00267288148
"FDU01",3120.70449726223
"FDT12",3708.75496780254
"NCM18",704.217171157359
"FDP19",2140.42412881027
"NCR42",692.500989099277
"FDN10",1890.40943538556
"FDG44",997.483434818964
"FDQ10",2748.08790469559
"DRH13",1777.05962289016
"FDT52",3937.45850987702
"FDM56",1710.09230507936
"NCO43",-332.115294891166
"NCV29",2961.68791881017
"NCF06",4092.67475044608
"FDO50",1621.21974730477
"FDT59",3686.60907222292
"FDX40",2100.79671079244
"FDE50",3106.45893098291
"FDX51",3294.16638146582
"NCD30",1282.36903249965
"FDK15",1659.73394661526
"FDL12",948.072125865159
"FDK46",4188.00813060556
"DRH49",-615.704206908212
"FDQ57",2361.98171942068
"FDY59",1619.986842496
"FDO09",3874.43813770608
"NCG30",2098.67286525523
"FDM09",2838.00832882723
"NCN17",3059.51156184451
"NCS42",1468.57592353708
"FDD02",-41.6217696673676
"FDE34",2924.17631467519
"FDU38",3007.7286870642
"FDB33",2546.46865348635
"NCJ29",1507.40170092087
"FDZ27",976.521405872173
"FDI40",1669.89475281715
"FDG22",726.77017891297
"FDT51",1941.77690601554
"FDF20",2901.42778509486
"FDV50",2088.7729947372
"FDT02",769.704398213933
"DRC49",2416.81335286116
"FDF26",2572.23410254676
"FDV52",2037.569346465
"FDX59",755.025801079452
"FDV25",3633.84681165695
"FDW23",2114.60718017759
"FDE53",1459.25187226467
"FDA19",2168.5163250014
"FDH22",1964.31925559824
"NCO41",1599.45118217741
"FDX12",3950.74738869733
"FDF17",3128.61700304789
"FDS11",3489.59824198129
"FDR51",2594.91546779924
"FDT49",-254.115922797907
"FDC56",1937.92640132056
"FDR13",3353.43832019274
"FDQ60",2070.624954453
"FDN38",4035.23896795465
"NCL29",2534.02339890405
"FDO13",4086.31924732656
"FDE26",2042.27129750804
"FDA31",829.058670856917
"FDX14",1410.32819028184
"FDA34",2722.19933394041
"FDF26",2522.38837496235
"FDE38",2584.13814326316
"DRI11",1795.73510909573
"FDQ60",3348.59190377374
"FDL21",2182.0273946862
"DRC12",4484.65292251109
"FDC47",3589.88702274676
"FDE57",2217.07258240285
"FDT14",1889.93155547352
"NCZ53",3002.06463148674
"FDE28",3386.91854636365
"FDR19",2513.2792324195
"NCF54",847.14811871668
"FDZ08",1385.05719853106
"NCJ05",2175.69089503474
"FDF59",2012.24896224799
"NCO05",1733.82026985265
"FDW24",550.266939216651
"NCX42",2354.89393614841
"NCA53",947.433852883206
"FDI45",946.927589353304
"FDG46",1843.76230182496
"FDM20",1940.35069285433
"FDW11",-900.612911599376
"FDX08",3028.67447898244
"NCK17",839.752784708227
"FDK32",2219.29875371335
"NCA42",2674.48681715858
"DRI01",2855.22356621683
"NCL55",4076.3777390529
"DRE25",1232.0083899617
"FDD14",2989.88190888024
"FDB10",3715.46449445424
"DRN11",2442.8495858632
"FDP38",581.771058811349
"NCA30",3060.79737367971
"FDT15",3107.41424424294
"NCP55",641.879402556843
"FDF12",2528.80109745105
"FDM21",3744.31508514256
"FDX56",3456.89042218116
"FDF10",2470.18678524833
"FDT32",2992.53047856968
"FDM51",1419.90105604236
"NCR50",2179.04458576035
"FDI19",3938.79929114379
"FDX21",1812.49695051133
"FDR31",2530.08431292242
"FDY02",4190.83412594711
"NCA29",2645.45306890124
"NCX17",3609.6197270643
"FDM12",2995.0839870651
"FDI53",4048.38652740248
"NCU30",2675.23789931125
"FDC56",3369.90707272323
"FDK27",1705.65391446449
"NCK18",2756.31305350327
"FDB52",2172.91202047974
"DRG25",4440.47826300762
"FDZ13",981.037836559545
"FDB57",1685.94370867308
"FDR40",1407.35214422658
"NCO14",-1148.1539860861
"NCN19",2954.33243186496
"FDQ28",631.961608600522
"FDO13",2372.3053121491
"FDK48",1306.59872763849
"FDU07",2196.59057956737
"FDW20",1959.07710358507
"FDV12",-291.952257449123
"FDH24",2560.21128978348
"FDV59",3536.15785921247
"FDK57",1836.91381422471
"FDL16",2206.93792181572
"NCQ17",2468.11984499254
"FDJ15",2739.2653077424
"FDX24",1618.96266522394
"FDT47",1590.40167993315
"FDT10",1113.69857717969
"FDZ37",1200.48589388461
"FDW43",5125.11005550655
"DRN36",1632.56857884366
"FDJ14",1304.76842435509
"FDA32",3494.08698443721
"FDJ38",1163.52172332438
"FDQ57",2463.05586917013
"NCQ41",1169.47597005122
"FDG56",1126.27698934757
"DRC13",3441.81270861466
"FDV55",2486.77910621585
"FDQ49",2501.088675969
"FDE29",-960.635031168113
"FDR03",3358.23578789137
"FDD45",1603.28296715284
"FDN38",2030.54366487078
"FDT56",987.879029547345
"FDT48",3072.21671151484
"FDU03",3020.02356036239
"FDC56",-38.15754163166
"NCO43",3004.19925593582
"FDQ27",1768.05906383314
"FDR03",3330.77194890852
"DRH23",-1076.82716642931
"FDG22",631.93636813226
"NCJ42",1668.59609909578
"FDR24",1505.01962345145
"FDW60",2974.31938182752
"FDJ08",3062.75462192052
"DRL59",571.745697446726
"FDG60",1741.12736703483
"FDW27",2621.34703747324
"FDX14",1016.32586041833
"FDC20",975.48999056923
"NCS29",3849.68442885242
"FDJ56",1609.84605789153
"FDB20",-613.997579024633
"FDL28",5104.29604216077
"FDW01",2167.82967380319
"FDL03",3189.45470742198
"FDX22",3441.17816203143
"FDJ21",2517.75467543857
"FDR31",2351.86320374707
"FDG21",2617.14636387458
"FDS22",2219.54815114631
"FDK08",1790.70148693417
"FDE17",2192.68329578147
"NCN30",1635.34276917362
"FDT50",1604.75662614375
"NCX42",2689.54679854209
"FDJ12",3480.1227127283
"NCA18",3301.01367720647
"FDP23",1543.24981008461
"FDX12",3879.17154725885
"FDN40",2154.30888035068
"FDV48",1475.68892482347
"NCY54",2731.25959338586
"FDL16",-1167.60023199044
"FDR45",3517.52975182056
"FDJ52",2579.39338120775
"DRG01",1365.81705359384
"FDP52",3712.30957277335
"FDU58",3101.27302464292
"FDL02",1639.51158574832
"FDG28",3921.93209149325
"FDA19",2190.41933819559
"FDW46",2555.53680434963
"NCD43",1740.88418666779
"DRG39",891.173792176271
"NCF55",719.085103361738
"FDJ07",1891.6266045777
"FDE08",2425.38182998472
"FDP56",-1053.39114651131
"FDT45",804.937896175891
"FDF17",2793.60602242673
"FDX44",1449.82311020532
"FDM28",4321.21794059948
"FDI36",3284.69381052128
"FDS07",1779.14822370627
"FDD36",1815.3100202322
"FDW11",1002.05340595794
"FDN40",2552.43055835213
"NCQ18",1638.56749046308
"NCQ54",2750.5446344554
"NCS42",1392.98702229441
"DRH39",-696.544627738529
"FDC09",3176.97786143065
"FDT08",529.372943333192
"FDC08",3741.11791470769
"FDT20",790.152107063052
"FDS35",1184.17374434364
"FDX58",2633.75235102608
"FDW58",1685.55395303231
"DRD27",1591.95661853883
"FDH32",-314.275243962808
"FDS26",4276.36694425681
"FDQ31",1454.46016459809
"FDP11",3210.95854007518
"FDD58",1698.00552530203
"FDM33",3378.96739527055
"FDZ16",3226.47351542354
"NCS29",2220.00279387802
"NCM18",-954.750288860562
"FDP11",3581.92109001767
"NCC42",2370.9512163587
"DRM23",2725.98862258941
"NCN55",5205.31844951613
"FDK46",4095.41058038265
"FDR01",3168.08608052856
"NCA05",2318.22755162008
"NCP43",2919.36024384671
"FDR12",857.985253446398
"FDQ01",4080.16422379166
"FDM13",2072.73106908387
"FDQ19",3988.10845095106
"FDK56",1053.43873219364
"NCX06",978.624709716123
"FDO56",3401.76022273204
"FDU45",1771.06220899779
"FDI16",-981.240167961803
"FDL32",1846.09353584945
"FDA07",2012.6795841338
"FDA14",2316.6984093399
"FDV46",3712.64831124949
"NCO07",3498.46304527973
"NCP41",1679.62269889578
"FDY60",2068.32383348508
"FDN38",4076.73465904555
"FDO15",1303.85631265175
"FDT60",1973.47477481959
"FDA55",3744.00874841814
"FDE02",-404.610953165629
"DRJ39",3580.3910522571
"FDV34",1436.66008802766
"FDS20",4400.14948169641
"FDF02",3092.63135125247
"FDW40",2453.81011801545
"NCB43",2931.02258695962
"FDR58",1567.92732388813
"DRJ59",838.766744218932
"NCD30",1666.94012127018
"FDE14",1731.16536238273
"FDC28",1449.46037200464
"FDU16",1130.51555014847
"NCD19",1051.76152126407
"FDU21",683.282477159278
"FDV59",4909.68161551596
"FDU03",2873.09836205319
"FDC33",1292.96110420473
"NCR42",763.160093759611
"DRH59",1381.18699168817
"NCM31",2397.45645528588
"FDS50",3671.96115231314
"FDP39",884.754854286283
"FDQ55",1957.02385731774
"FDV36",72.5226809612185
"FDI05",2750.24865536717
"FDS45",3182.6936744415
"FDA39",629.428660155524
"FDC37",-179.000873062231
"FDJ60",4142.79680247611
"DRQ35",1934.27792869502
"NCJ06",1873.06143085304
"NCY42",2028.94250022276
"DRM37",3190.34607867444
"FDR14",791.708490634733
"FDE51",887.416932659314
"FDT33",2806.05342641207
"FDR08",1836.40951888837
"FDE36",707.654649747678
"FDL22",-436.515628301369
"FDR44",2138.47798365811
"FDI56",-449.868134392019
"FDE47",91.073486769478
"FDV27",-405.840179474469
"FDV10",855.420697555171
"FDC40",1277.60622253616
"NCX41",3346.49242781791
"NCQ38",3116.64281695202
"FDV12",3104.84368437379
"FDE52",1604.71502827977
"FDG20",4317.10489045445
"FDV16",2110.4268955405
"FDI32",1912.81517891659
"FDJ32",1114.72879616773
"FDN39",2481.92008257076
"FDY34",2830.52325394521
"FDC14",902.366264741969
"FDA55",3708.82466725738
"FDZ50",1033.92856116873
"DRG13",2725.68813891131
"FDP01",2530.67499275181
"NCG54",2840.95298116026
"FDM13",2016.30982141323
